Pet ID,Name,Breed,Age,Shelter ID,Adoption Link,City_x,State_x,Shelter Name,City_y,State_y,Phone,Website
76434716,Dior,Airedale Terrier,Adult,TX2337,https://www.petfinder.com/dog/dior-76434716/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434713,Chill,Shepherd,Baby,TX2337,https://www.petfinder.com/dog/chill-76434713/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434715,Grayson,Schnauzer,Adult,TX2337,https://www.petfinder.com/dog/grayson-76434715/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434700,Blue,Husky,Young,TX26,https://www.petfinder.com/dog/blue-76434700/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434701,58517273,Shepherd,Adult,TX26,https://www.petfinder.com/dog/58517273-76434701/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434698,58515996,Pit Bull Terrier,Adult,TX26,https://www.petfinder.com/dog/58515996-76434698/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434696,Daphnee,Pit Bull Terrier,Adult,TX26,https://www.petfinder.com/dog/daphnee-76434696/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434697,Samson,Rottweiler,Senior,TX26,https://www.petfinder.com/dog/samson-76434697/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434692,Miles,Terrier,Adult,TX26,https://www.petfinder.com/dog/miles-76434692/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434690,58517294,Shepherd,Adult,TX26,https://www.petfinder.com/dog/58517294-76434690/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434460,Annie,Schnauzer,Young,TX62,https://www.petfinder.com/dog/annie-76434460/tx/granbury/friends-for-animals-adoption-shelter-tx62/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Granbury,TX,Friends for Animals Adoption Shelter,Granbury,TX,(817) 326-3647,https://www.petfinder.com/member/us/tx/granbury/friends-for-animals-adoption-shelter-tx62/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434102,Mordecai,Retriever,Baby,TX470,https://www.petfinder.com/dog/mordecai-76434102/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434103,Essie,Parson Russell Terrier,Adult,TX470,https://www.petfinder.com/dog/essie-76434103/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434104,Rosetta,Pit Bull Terrier,Baby,TX470,https://www.petfinder.com/dog/rosetta-76434104/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434105,Francesca,Dachshund,Baby,TX470,https://www.petfinder.com/dog/francesca-76434105/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434107,Miriam,Irish Wolfhound,Baby,TX470,https://www.petfinder.com/dog/miriam-76434107/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434108,Susie,Retriever,Adult,TX470,https://www.petfinder.com/dog/susie-76434108/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434114,Mongo,Retriever,Baby,TX470,https://www.petfinder.com/dog/mongo-76434114/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434115,Marco,Dachshund,Baby,TX470,https://www.petfinder.com/dog/marco-76434115/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434116,Rocco,Pit Bull Terrier,Adult,TX470,https://www.petfinder.com/dog/rocco-76434116/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434097,Miriam,Irish Wolfhound,Baby,TX470,https://www.petfinder.com/dog/miriam-76434097/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434091,Francesca,Dachshund,Baby,TX470,https://www.petfinder.com/dog/francesca-76434091/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434092,Essie,Parson Russell Terrier,Adult,TX470,https://www.petfinder.com/dog/essie-76434092/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434087,Mordecai,Retriever,Baby,TX470,https://www.petfinder.com/dog/mordecai-76434087/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434088,Rosetta,Pit Bull Terrier,Baby,TX470,https://www.petfinder.com/dog/rosetta-76434088/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434096,Susie,Retriever,Adult,TX470,https://www.petfinder.com/dog/susie-76434096/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434089,Rocco,Pit Bull Terrier,Adult,TX470,https://www.petfinder.com/dog/rocco-76434089/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434098,Mongo,Retriever,Baby,TX470,https://www.petfinder.com/dog/mongo-76434098/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76434095,Marco,Dachshund,Baby,TX470,https://www.petfinder.com/dog/marco-76434095/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Lewisville,TX,City of Lewisville Animal Shelter,Lewisville,TX,(972) 219-3478,https://www.petfinder.com/member/us/tx/lewisville/city-of-lewisville-animal-shelter-tx470/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433932,Usopp,Labrador Retriever,Baby,TX106,https://www.petfinder.com/dog/usopp-76433932/tx/carrollton/operation-kindness-tx106/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Carrollton,TX,Operation Kindness,Carrollton,TX,(972) 418-PAWS (7297),https://www.petfinder.com/member/us/tx/carrollton/operation-kindness-tx106/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433751,Augustus &#34;Augie&#34; ATX,Great Pyrenees,Adult,TX190,https://www.petfinder.com/dog/augustus-and-number-34augie-and-number-34-atx-76433751/tx/quinlan/texas-great-pyrenees-rescue-inc-tx190/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Quinlan,TX,"Texas Great Pyrenees Rescue, Inc.",Quinlan,TX,(877) 746-9508,https://www.petfinder.com/member/us/tx/quinlan/texas-great-pyrenees-rescue-inc-tx190/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433512,Taylor Swift,Black Labrador Retriever,Baby,TX2780,https://www.petfinder.com/dog/taylor-swift-76433512/tx/colleyville/raising-the-bar-animal-rescue-tx2780/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Colleyville,TX,Raising The Bar Animal Rescue,Colleyville,TX,,https://www.petfinder.com/member/us/tx/colleyville/raising-the-bar-animal-rescue-tx2780/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433282,DARIO,Shih Tzu,Young,TX2411,https://www.petfinder.com/dog/dario-76433282/tx/dallas/pooch-savers-rescue-tx2411/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Pooch Savers Rescue,Dallas,TX,,https://www.petfinder.com/member/us/tx/dallas/pooch-savers-rescue-tx2411/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433222,Demon,Husky,Adult,TX26,https://www.petfinder.com/dog/demon-76433222/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433223,58514470,Husky,Adult,TX26,https://www.petfinder.com/dog/58514470-76433223/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433218,58514476,Husky,Adult,TX26,https://www.petfinder.com/dog/58514476-76433218/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433216,58515841,Chihuahua,Adult,TX26,https://www.petfinder.com/dog/58515841-76433216/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433212,Tucker,Retriever,Adult,TX26,https://www.petfinder.com/dog/tucker-76433212/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433221,58513740,Husky,Adult,TX26,https://www.petfinder.com/dog/58513740-76433221/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
76433214,Sadie,German Shepherd Dog,Adult,TX26,https://www.petfinder.com/dog/sadie-76433214/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
