Shelter ID,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,_links.self.href,_links.animals.href
TX16,North Richland Hills Animal Adoption and Rescue Center,AnimalControl2@nrhtx.com,(817) 427-6570,https://www.petfinder.com/member/us/tx/north-richland-hills/north-richland-hills-animal-adoption-and-rescue-center-tx16/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.nrhtx.com/464/Adoptable-Pets,North Richland Hills Animal Services is a division of the City of North Richland Hills. Animal Services works to help...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38161/1/?bust=1511997827&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38161/1/?bust=1511997827&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38161/1/?bust=1511997827&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38161/1/?bust=1511997827'}]",,7301 Iron Horse Blvd,,North Richland Hills,TX,76180,US,Closed,12PM - 6PM,12PM - 6PM,12PM - 6PM,12PM - 6PM,12PM - 6PM,Closed,"The North Richland Hills Animal Adoption &amp; Rescue Center has a variety of dogs, cats and other small animals available...",,https://www.facebook.com/NRHpets/,,,,,/v2/organizations/tx16,/v2/animals?organization=tx16
TX587,Cleburne Animal Shelter,acunit@cleburne.net,(817) 556-8895,https://www.petfinder.com/member/us/tx/cleburne/cleburne-animal-shelter-tx587/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.cleburne.net/147/Animal-Services, The mission of Cleburne Animal Services is to protect and serve the citizens and animals of Cleburne by enforcing state...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/2/?bust=1683566260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/2/?bust=1683566260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/2/?bust=1683566260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/2/?bust=1683566260'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/1/?bust=1511999488&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/1/?bust=1511999488&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/1/?bust=1511999488&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38443/1/?bust=1511999488'}]",,2375 Service Drive,PO Box 677,Cleburne,TX,76033,US,Closed ,11am- 5pm,11am- 5pm,11am- 5pm,11am -5pm,12pm- 4pm,Closed,"Cleburne Animal Services Pet adoption fee is $75 for dogs and $50 for Cats. Adoptions include:
Spay/ Neuter
Rabies Vaccination*...",https://www.cleburne.net/265/Adoptions,https://www.facebook.com/CleburneAnimalShelter,,,,,/v2/organizations/tx587,/v2/animals?organization=tx587
TX2703,Hannah's Southern Paws,hannahssouthernpaws@gmail.com,(214) 734-1097,https://www.petfinder.com/member/us/tx/mesquite/hannahs-southern-paws-tx2703/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://hannahssouthernpaws.org,Hannah&#039;s Southern Paws is a nonprofit organization on a mission to rescue and rehabilitate dogs in need.,[],,,,Mesquite,TX,75149,US,,,,,,,,Step #1- Complete our adoption application. Please be detailed with your responses and provide all necessary photos/information to make the...,https://petstablished.com/adoptions/personal-information?application_type=Adopt&donation_section=false&form_id=54069&form_type=generic&generic_form_id=54069&pet_id=1662451&section=1&selected_pets=false,https://www.facebook.com/hannahssouthernpaws,,,https://www.instagram.com/hannahssouthernpaws/,,/v2/organizations/tx2703,/v2/animals?organization=tx2703
TX976,Collin County Animal Services,animalshelter@collincountytx.gov,(972) 547-7292,https://www.petfinder.com/member/us/tx/mckinney/collin-county-animal-services-tx976/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"To view lost and stray pets:  http://collincountytx.animalshelternet.com/stray_search.cfm

Collin County Animal Shelter opened on September 5th 2006 ","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38693/1/?bust=1511999733&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38693/1/?bust=1511999733&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38693/1/?bust=1511999733&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38693/1/?bust=1511999733'}]",,4750 Community Ave.,Collin County Justice Complex,McKinney,TX,75070,US,,11am- 6pm,11am- 6pm,11am- 6pm,11am- 6pm,11am- 5pm,11am- 5pm,"Animals in the Collin County Animal Services Shelter are waiting for their current or future owners.


All stray animals are...",,https://www.facebook.com/CollinCountyAnimalServices,,,,,/v2/organizations/tx976,/v2/animals?organization=tx976
OK204,Ardmore Animal Care Inc.,ardmoreanimalcare@gmail.com,(580) 223-7070,https://www.petfinder.com/member/us/ok/ardmore/ardmore-animal-care-inc-ok204/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.ardmoreanimalshelter.com,To provide Humane Treatment for lost and unwanted animals and teach and promote the principles of responsible pet ownership.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/35888/1/?bust=1684864388&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/35888/1/?bust=1684864388&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/35888/1/?bust=1684864388&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/35888/1/?bust=1684864388'}]",,321 Carol Brown Blvd,,Ardmore,OK,73401,US,,,,,,,,,,https://facebook.com/ardmoreanimalshelter,,,https://instagram.com/ardmoreanimalshelter,,/v2/organizations/ok204,/v2/animals?organization=ok204
TX677,Greenville Animal Control Shelter,animalcontrol@ci.greenville.tx.us,(903) 457-2990,https://www.petfinder.com/member/us/tx/greenville/greenville-animal-control-shelter-tx677/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,[],,5800 Joe Ramsey Blvd.,,Greenville,TX,75402,US,9:00am to 5:00 pm,9:00am to 5:00 pm,9:00am to 5:00 pm,9:00am to 5:00 pm,9:00am to 5:00 pm,9:00 am to 5:00 pm,9:00 am to 5:00 pm,,,,,,,,/v2/organizations/tx677,/v2/animals?organization=tx677
TX493,Springtown Animal Shelter,aco@cityofspringtown.com,(817) 220-0828,https://www.petfinder.com/member/us/tx/springtown/springtown-animal-shelter-tx493/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://cityofspringtown.com/city-services/animal-control/,All animal control issues inside the city limits of Springtown are handled by the City of Springtown Animal Control.  If...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/25232/1/?bust=1511999435&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/25232/1/?bust=1511999435&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/25232/1/?bust=1511999435&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/25232/1/?bust=1511999435'}]",,505 Martin Ave,,Springtown,TX,76082,US,3,,,,,,,Animals picked up inside the Springtown city limits are housed in our shelter located at 505 Martin Ave.  Animals in...,,https://www.facebook.com/people/City-of-Springtown-Animal-Control/100086531823828/,,,,,/v2/organizations/tx493,/v2/animals?organization=tx493
TX2115,Dallas DogRRR,adopt@dallasdogrrr.org,4697672355,https://www.petfinder.com/member/us/tx/allen/dallas-dogrrr-tx2115/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"If you are unable to adopt but would like to donate to the care of one of our many dogs,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46346/1/?bust=1587177366&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46346/1/?bust=1587177366&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46346/1/?bust=1587177366&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46346/1/?bust=1587177366'}]",,,,Allen,TX,75013,US,,,,,,,,"To see more of our story, visit www.dallasdogrrr.org. ",,,,,,,/v2/organizations/tx2115,/v2/animals?organization=tx2115
TX530,City of Highland Village Animal Shelter,pets@highlandvillage.org,(469) 444-0915,https://www.petfinder.com/member/us/tx/highland-village/city-of-highland-village-animal-shelter-tx530/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.highlandvillage.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38408/1/?bust=1511999462&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38408/1/?bust=1511999462&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38408/1/?bust=1511999462&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38408/1/?bust=1511999462'}]",,2810 Justin Road,,Highland Village,TX,75077,US,8:00 AM until 5:00 PM,8:00 AM until 5:00 PM,8:00 AM until 5:00 PM,8:00 AM until 5:00 PM,8:00 AM until 5:00 PM,,,,,https://www.facebook.com/highlandvillageanimalshelter/,,,,,/v2/organizations/tx530,/v2/animals?organization=tx530
TX1203,Tzu Zoo Rescue,tzrinquiries@tzuzoorescue.com,,https://www.petfinder.com/member/us/tx/plano/tzu-zoo-rescue-tx1203/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://tzuzoorescue.com,Tzu Zoo Rescue saves those that others leave behind.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37903/1/?bust=1497679034&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37903/1/?bust=1497679034&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37903/1/?bust=1497679034&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37903/1/?bust=1497679034'}]",,,,Plano,TX,75093,US,,,,,,,,,,http://facebook.com/tzuzoorescue,,,https://www.instagram.com/tzuzoorescue/,,/v2/organizations/tx1203,/v2/animals?organization=tx1203
TX1833,Angie's Friends,angiesfriendsinfo@gmail.com,(678) 665-8571,https://www.petfinder.com/member/us/tx/dallas/angies-friends-tx1833/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"Three of Angie&#039;s friends formed &quot;Angie&#039;s Friends&quot; to facilitate her critical efforts, work she has been doing for over a...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43793/1/?bust=1511998313&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43793/1/?bust=1511998313&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43793/1/?bust=1511998313&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43793/1/?bust=1511998313'}]",,,,Dallas,TX,75218,US,,,,,,,,"Angie’s Friends


	Pet’s Name:_______________________ Date:_____________________


	I have received, read, understand and agree with the Adoption Process


	document______ (please initial here...",,,,,,,/v2/organizations/tx1833,/v2/animals?organization=tx1833
TX1408,Pet Connectors,wamplers@hotmail.com,(817) 528-8600,https://www.petfinder.com/member/us/tx/haslet/pet-connectors-tx1408/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://texaspawcare.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38066/1/?bust=1511997630&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38066/1/?bust=1511997630&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38066/1/?bust=1511997630&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38066/1/?bust=1511997630'}]",,,,Haslet,TX,76052,US,,,,,,,,,,http://www.facebook.com/texaspawcare,,,,,/v2/organizations/tx1408,/v2/animals?organization=tx1408
TX2846,Paws for Progress of Ladonia,Pfpadoptions@gmail.com,,https://www.petfinder.com/member/us/tx/ladonia/paws-for-progress-of-ladonia-tx2846/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Paws for Progress of Ladonia’s mission is to create a compassionate and responsible community where the welfare of both animals...,[],,,,Ladonia,TX,75449,US,,,,,,,,We will ask for you to fill out a questionnaire and application. The potential adopter is the contacted by one...,,https://www.facebook.com/profile.php?id=61558027233687,,,,,/v2/organizations/tx2846,/v2/animals?organization=tx2846
TX2909,Abby Road Rescue Sanctuary,arrstx2016@gmail.com,,https://www.petfinder.com/member/us/tx/lavon/abby-road-rescue-sanctuary-tx2909/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://abbyroadrescuesanctuary.org/INDEX.HTML,"Our mission, located 22 miles east of Dallas, TX, is to provide a safe haven for senior dogs in need...",[],,,,Lavon,TX,75166,US,,,,,,,,The adoption fee is determined based on the dog&#039;s age. All prospective adopters must complete an application and undergo a...,https://forms.gle/QSfLQGYXKfWHXTxP6,,,,,,/v2/organizations/tx2909,/v2/animals?organization=tx2909
TX2338,Fuzzy Texan Animal Rescue,fuzzytexaninfo@gmail.com,(512) 766-7374,https://www.petfinder.com/member/us/tx/houston/fuzzy-texan-animal-rescue-tx2338/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://fuzzytexan.org,"We at Fuzzy Texan Animal Rescue believe that every animal deserves a second chance, especially those who have had a...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48777/1/?bust=1547173973&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48777/1/?bust=1547173973&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48777/1/?bust=1547173973&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48777/1/?bust=1547173973'}]",,,,Houston,TX,77070,US,,,,,,,,"1. All animals will be fully vetted before they can go home with their adopters.
This includes the spay/neuter operation...",https://form.jotform.com/201147330778151,https://www.facebook.com/FuzzyTexan/,,,,,/v2/organizations/tx2338,/v2/animals?organization=tx2338
TX309,Humane Society of North Texas,Info@hsnt.org,(817) 332-4768,https://www.petfinder.com/member/us/tx/fort-worth/humane-society-of-north-texas-tx309/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.hsnt.org,"HSNT’s mission is to act as an advocate on behalf of all animals and to ensure their legal, moral and...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38267/2/?bust=1687882546&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38267/2/?bust=1687882546&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38267/2/?bust=1687882546&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38267/2/?bust=1687882546'}]",,1840 East Lancaster Ave.,,Fort Worth,TX,76103,US,,,,,,,,"Please be aware that all potential adopters will need to meet the following requirements:

Must be 18 years of age...",https://www.hsnt.org/adopt-at-hsnt,https://www.facebook.com/HumaneSocietyofNorthTexas/,https://twitter.com/HSNT1,,https://www.instagram.com/humanesocietyofnorthtexas/,,/v2/organizations/tx309,/v2/animals?organization=tx309
TX2355,Forget Me Not Rescue TX,forgetmenotrescuetx@gmail.com,,https://www.petfinder.com/member/us/tx/garland/forget-me-not-rescue-tx-tx2355/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48913/1/?bust=1622828174&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48913/1/?bust=1622828174&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48913/1/?bust=1622828174&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48913/1/?bust=1622828174'}]",,,,Garland,TX,75040,US,,,,,,,,,,,,,,,/v2/organizations/tx2355,/v2/animals?organization=tx2355
TX2896,Ruff Road Revival,ruffroadrevival@gmail.com,,https://www.petfinder.com/member/us/tx/krum/ruff-road-revival-tx2896/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.ruffroadrevival.com,"At Ruff Road Revival (RRR), we are dedicated to prioritizing animal care, safety, and long-term well-being. Our animals come from...",[],,,,Krum,TX,76249,US,,,,,,,,The first step to the adoption process is filling out our adoption application online. We then do a vet check...,https://form.jotform.com/243205808278157,https://www.facebook.com/profile.php?id=61562180860021,,,https://www.instagram.com/ruffroadrevival/?fbclid=IwY2xjawHhODZleHRuA2FlbQIxMAABHaQ3NG8muTQBTxswbKM3B6TW-xGkhHuVq3jpT5oC3w3Z4jfUdOEG8-4sTQ_aem_F8OAR-w3PhgoqubMjHdG9g,,/v2/organizations/tx2896,/v2/animals?organization=tx2896
TX1965,Denison Animal Welfare Group,denisonanimals@gmail.com,(903) 361-4211,https://www.petfinder.com/member/us/tx/denison/denison-animal-welfare-group-tx1965/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://denisonanimalwelfaregroup.org/,"To develop a successful adoption program for the abused, neglected, abandoned, or unwanted animals within the city of Denison, Texas....","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45111/2/?bust=1696014477&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45111/2/?bust=1696014477&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45111/2/?bust=1696014477&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45111/2/?bust=1696014477'}]",,3307 S Eisenhower Pkwy,,Denison,TX,75021,US,"9-2, 4-6","9-2, 4-6","9-2, 4-6","9-2, 4-6","9-2, 4-6","9-2, 4-6","9-2, 4-6","The DAWG House is located at 3307 S. Eisenhower Pkwy, Denison, Texas. The facility is NOT staffed all day, we...",https://denisonanimalwelfaregroup.org/adopt,https://www.facebook.com/friendsofdenisonanimals?fref=ts,,,,,/v2/organizations/tx1965,/v2/animals?organization=tx1965
TX1052,Cowtown Loves Animal Shelter Pets,cowtownpets@gmail.com,(817) 886-7300,https://www.petfinder.com/member/us/tx/fort-worth/cowtown-loves-animal-shelter-pets-tx1052/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://cowtownpets.org/,"Welcome to Cowtown Loves Animal Shelter Pets, Inc. (CLASP)!   We are a non-profit organization run solely by volunteers dedicated to...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/1/?bust=1498933470&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/1/?bust=1498933470&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/1/?bust=1498933470&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/1/?bust=1498933470'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/2/?bust=1514522732&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/2/?bust=1514522732&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/2/?bust=1514522732&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37806/2/?bust=1514522732'}]",,P. O. Box 8533,,Fort Worth,TX,76124,US,,,,,,,,Our adoption process begins with our application which you can find on our website www.cowtownpets.org.  Once you submit the application...,http://cowtownpets.org/online-adoption-app/,https://www.facebook.com/CowtownPets/,https://twitter.com/cowtownpets,https://www.youtube.com/@cowtownpets,https://www.instagram.com/CowtownPets/,,/v2/organizations/tx1052,/v2/animals?organization=tx1052
