Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,outcome_is_dead,was_outcome_alive,geopoint
A586047,,DOG,YELLOW,,Male,2007-02-20,2017-02-20,ILL SEVERE,STRAY,FIELD,,2017-02-20,"100 BLK W PLYMOUTH ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8530881,-118.1986884,Alive on Intake,True,0,"33.8530881, -118.1986884"
A610611,GREY,DOG,WHITE,GRAY,Spayed,2017-07-04,2020-03-07,NORMAL,OWNER SURRENDER,OTC,DISOBEDIEN,2020-03-08,"100 BLK W RIDGEWOOD ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8420331,-118.1995231,Alive on Intake,False,1,"33.8420331, -118.1995231"
A616656,*METRO,DOG,WHITE,,Male,2017-10-25,2018-10-25,INJURED  MODERATE,STRAY,FIELD,,2018-11-11,"100 BLK W SPRING ST, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LIVELOVE,33.8116506,-118.1921579,Alive on Intake,False,1,"33.8116506, -118.1921579"
A734488,*BOOKWORM,DOG,WHITE,BLACK,Neutered,2024-03-19,2024-12-19,NORMAL,STRAY,OTC,,2024-12-29,100 BLK W VICTORIA ST LONG BEACH CA 90805,LONG BEACH,ADOPTION,WEB,33.8630894,-118.2020459,Alive on Intake,False,1,"33.8630894, -118.2020459"
A739036,*PANCAKE,DOG,TRICOLOR,,Male,2024-12-06,2025-04-06,NORMAL,STRAY,OTC,,,100 BLK W ZANE ST LONG BEACH CA 90805,LONG BEACH,,,33.8496089,-118.1990316,Alive on Intake,False,1,"33.8496089, -118.1990316"
A624232,,DOG,BROWN,WHITE,Female,2019-02-25,2019-04-03,UNDER AGE/WEIGHT,STRAY,FIELD,,2019-04-06,"100 BLK W ZANE ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8495902,-118.1990145,Alive on Intake,False,1,"33.8495902, -118.1990145"
A654262,*FRANCISCO,DOG,BROWN,,Neutered,2019-02-18,2021-02-18,NORMAL,STRAY,OTC,,2021-03-04,"100 BLK XIMENO AVE, LONG BEACH, CA 90803",LONG BEACH,ADOPTION,WEB,33.7597778,-118.1426191,Alive on Intake,False,1,"33.7597778, -118.1426191"
A697095,*RICKY,DOG,BLACK,,Male,2023-04-20,2023-04-19,UNDER AGE/WEIGHT,STRAY,BORN@SHELT,,2023-04-21,"100 BLOCK E BROADWAY, LONG BEACH CA",LONG BEACH,RESCUE,LABELLE,33.7692949,-118.1923932,Alive on Intake,False,1,"33.7692949, -118.1923932"
A697097,*COLEEN,DOG,BLACK,WHITE,Female,2023-04-20,2023-04-19,UNDER AGE/WEIGHT,STRAY,BORN@SHELT,,2023-04-21,"100 BLOCK E BROADWAY, LONG BEACH CA",LONG BEACH,RESCUE,LABELLE,33.7692949,-118.1923932,Alive on Intake,False,1,"33.7692949, -118.1923932"
A697099,*DEE,DOG,BLACK,WHITE,Female,2023-04-20,2023-04-19,UNDER AGE/WEIGHT,STRAY,BORN@SHELT,,2023-04-21,"100 BLOCK E BROADWAY, LONG BEACH CA",LONG BEACH,RESCUE,LABELLE,33.7692949,-118.1923932,Alive on Intake,False,1,"33.7692949, -118.1923932"
A693077,*MAGNUS,DOG,GRAY,WHITE,Male,2022-10-08,2023-02-08,INJURED  MILD,STRAY,FIELD,,2023-03-04,100 BLOCK E HARCOURT ST LONG BEACH CA,LONG BEACH,ADOPTION,WEB,33.8680256,-118.2008129,Alive on Intake,False,1,"33.8680256, -118.2008129"
A691634,BLU,DOG,GRAY,WHITE,Female,2015-01-09,2023-01-09,INJURED  MILD,STRAY,FIELD,,2023-01-11,100 CLAREMONT,LONG BEACH,EUTHANASIA,ILL SEVERE,33.7555273,-118.1327143,Alive on Intake,True,0,"33.7555273, -118.1327143"
A610188,,DOG,GRAY,WHITE,Male,,2018-06-25,ILL MILD,STRAY,FIELD,,2018-06-25,"100 COLLEGE PARK DR, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SBACC,33.7752151,-118.0946887,Alive on Intake,False,1,"33.7752151, -118.0946887"
A624982,POPPY,DOG,WHITE,,Female,2018-01-19,2019-04-19,NORMAL,CONFISCATE,CRUELTY,,2019-04-19,"100 COVINA AVE, LONG BEACH, CA 90803",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.7568894,-118.1358057,Alive on Intake,False,1,"33.7568894, -118.1358057"
A595312,MURPHY,DOG,TAN,WHITE,Neutered,2014-08-13,2017-08-13,INJURED  MILD,STRAY,FIELD,,2017-08-20,"100 E NEECE ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,SPEC EVT,33.8719806,-118.2019785,Alive on Intake,False,1,"33.8719806, -118.2019785"
A718720,*ELLIOTT,DOG,TAN,,Neutered,2019-04-14,2024-04-14,INJURED  SEVERE,STRAY,FIELD,,2024-04-19,"100 E PLATT ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FRDMFRNCH,33.8509978,-118.1935457,Alive on Intake,False,1,"33.8509978, -118.1935457"
A621476,HARRY,DOG,TRICOLOR,,Neutered,2014-02-08,2019-02-08,NORMAL,CONFISCATE,POLICE,,2019-02-10,"100 LINDEN AVE, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,33.7683347,-118.1860924,Alive on Intake,False,1,"33.7683347, -118.1860924"
A628808,,DOG,CHOCOLATE,,Female,2017-06-24,2019-06-24,NORMAL,STRAY,FIELD,,2019-06-30,"100 PIER S AVE, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,33.7583325,-118.2403305,Alive on Intake,False,1,"33.7583325, -118.2403305"
A628593,*LEMON,DOG,TAN,,Neutered,2015-06-20,2019-06-20,NORMAL,STRAY,OTC,,2019-06-26,"100 ROYCROFT AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,SPCALA,33.7589323,-118.1403147,Alive on Intake,False,1,"33.7589323, -118.1403147"
A586950,PEARL,DOG,WHITE,,Female,2013-03-11,2017-03-11,NORMAL,OWNER SURRENDER,OTC,NO TIME,2017-03-12,"100 W ADAMS ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8695408,-118.2031579,Alive on Intake,False,1,"33.8695408, -118.2031579"
A688012,,DOG,GRAY,WHITE,Female,2019-11-04,2022-11-04,BEHAVIOR  SEVERE,STRAY,,,2022-11-14,"100 W PACIFIC COAST HWY, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,BEH SEVERE,33.7896379,-118.1926171,Alive on Intake,True,0,"33.7896379, -118.1926171"
A724496,*PASSION FRUIT,DOG,BROWN,WHITE,Spayed,2023-08-12,2024-07-11,INJURED  SEVERE,STRAY,FIELD,,2024-10-27,"1000 ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A562916,DROGO,DOG,TAN,BLACK,Neutered,2014-08-13,2021-03-31,NORMAL,STRAY,OTC,,2021-04-01,"1000 BENNETT AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7789834,-118.1426278,Alive on Intake,False,1,"33.7789834, -118.1426278"
A710872,*LUV,DOG,BLUE,WHITE,Spayed,2023-04-28,2023-11-19,ILL MODERATETE,STRAY,OTC,,2023-12-01,1000 BLK 12TH STREET LONG BEACH CA 90813,LONG BEACH,ADOPTION,WEB,33.781478,-118.1806515,Alive on Intake,False,1,"33.781478, -118.1806515"
A614942,*JOHN BOB,DOG,GRAY,,Male,2015-09-19,2018-09-19,NORMAL,STRAY,FIELD,,2018-09-26,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A682227,*PAWLA ABDUL,DOG,GRAY,WHITE,Female,2022-06-18,2022-08-18,ILL SEVERE,STRAY,FIELD,,2022-08-23,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LOVE@1MUT,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A607893,,DOG,WHITE,,Male,2016-05-19,2018-05-19,NORMAL,STRAY,OTC,,2018-05-25,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A677511,LUCA,DOG,BROWN,,Neutered,2021-05-13,2022-11-18,ILL MILD,STRAY,OTC,,2023-05-07,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A674305,STONEY,DOG,GRAY,,Spayed,2020-05-09,2022-05-09,NORMAL,STRAY,FIELD,,2022-05-09,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A645045,*MAGNOLIA,DOG,WHITE,,Spayed,2016-07-06,2020-07-06,INJURED  SEVERE,STRAY,FIELD,,2020-07-22,"1000 BLK ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,33.7789677,-118.17907,Alive on Intake,False,1,"33.7789677, -118.17907"
A706361,REX,DOG,TAN,,Male,2020-09-07,2023-09-07,I/I REPORT,STRAY,OTC,,2023-09-10,"1000 BLK CEDAR ST. LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7789902,-118.1950695,Alive on Intake,False,1,"33.7789902, -118.1950695"
A695677,ZUES,DOG,BLACK,BROWN,Male,2022-08-29,2023-03-29,ILL MODERATETE,OWNER SURRENDER,FIELD,,2023-04-01,1000 BLK CHESTNUT AVE,LONG BEACH,RESCUE,ZEPANDFRND,33.7789799,-118.1963506,Alive on Intake,False,1,"33.7789799, -118.1963506"
A607894,,DOG,BROWN,,Female,2016-05-19,2018-05-19,NORMAL,STRAY,OTC,,2018-05-25,"1000 BLK DAWSON AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7789723,-118.1654888,Alive on Intake,False,1,"33.7789723, -118.1654888"
A736014,*DODGER,DOG,WHITE,TAN,Neutered,2024-06-28,2025-01-26,NORMAL,STRAY,FIELD,,2025-02-14,"1000 BLK E 17TH ST, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,33.7878608,-118.1800616,Alive on Intake,False,1,"33.7878608, -118.1800616"
A632006,TUSKO,DOG,BROWN,TAN,Male,2018-08-16,2019-08-15,NORMAL,OWNER SURRENDER,OTC,,2019-08-16,"1000 BLK E 2ND ST, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,33.768057,-118.1805135,Alive on Intake,False,1,"33.768057, -118.1805135"
A585297,*POPPY(ZIGGY),DOG,TAN,,Spayed,2013-02-01,2017-02-01,NORMAL,STRAY,FIELD,,2017-03-08,"1000 BLK E 45TH ST, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,33.8398639,-118.1822288,Alive on Intake,False,1,"33.8398639, -118.1822288"
A592543,NANA,DOG,WHITE,TAN,Female,2016-08-28,2017-06-28,NORMAL,CONFISCATE,POLICE,,2017-06-29,"1000 BLK E 4TH ST, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.7714936,-118.1796768,Alive on Intake,False,1,"33.7714936, -118.1796768"
A739002,MAZZALYN,DOG,WHITE,GRAY,Spayed,2020-04-05,2025-04-05,I/I REPORT,QUARANTINE,,,,"1000 BLK E 4TH ST, LONG BEACH, CA, 90802",LONG BEACH,,,33.7714924,-118.1797124,Alive on Intake,False,1,"33.7714924, -118.1797124"
A708770,,DOG,BLACK,BROWN,Female,2023-05-13,2023-10-13,ILL SEVERE,STRAY,FIELD,,2023-10-13,"1000 BLK E 5TH ST, LONG BEACH CA",LONG BEACH,DIED,ENROUTE,33.7729834,-118.1796718,Alive on Intake,True,0,"33.7729834, -118.1796718"
A602174,,DOG,BLACK,WHITE,Female,2016-01-11,2018-01-11,NORMAL,STRAY,FIELD,,2018-01-17,"1000 BLK E 70TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8812326,-118.1801708,Alive on Intake,False,1,"33.8812326, -118.1801708"
A602170,,DOG,BLACK,TAN,Male,2015-01-11,2018-01-11,NORMAL,STRAY,FIELD,,2018-01-17,"1000 BLK E 70TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8812326,-118.1801708,Alive on Intake,False,1,"33.8812326, -118.1801708"
A602175,CLOVER,DOG,TAN,WHITE,Spayed,2015-01-11,2018-01-11,NORMAL,STRAY,FIELD,,2018-01-17,"1000 BLK E 70TH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8812326,-118.1801708,Alive on Intake,False,1,"33.8812326, -118.1801708"
A466992,WOODY,DOG,WHITE,BROWN,Male,2009-05-26,2018-01-11,NORMAL,STRAY,FIELD,,2018-01-11,"1000 BLK E 70TH ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.8812326,-118.1801708,Alive on Intake,False,1,"33.8812326, -118.1801708"
A597625,,DOG,TAN,,Female,2017-07-23,2017-09-23,NORMAL,STRAY,FIELD,,2017-09-29,"1000 BLK E 71ST ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8834125,-118.1810565,Alive on Intake,False,1,"33.8834125, -118.1810565"
A603991,KIT KAT,DOG,TAN,WHITE,Male,2015-02-21,2018-02-21,NORMAL,OWNER SURRENDER,OTC,,2018-02-24,"1000 BLK E 71ST WAY, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,33.8843874,-118.1810048,Alive on Intake,False,1,"33.8843874, -118.1810048"
A723197,LILLY,DOG,WHITE,,Spayed,2022-06-29,2024-06-29,NORMAL,OWNER SURRENDER,OTC,,2024-07-03,"1000 BLK E 71ST, LONG BEACH CA",LONG BEACH,ADOPTION,WEB,33.8834125,-118.1810565,Alive on Intake,False,1,"33.8834125, -118.1810565"
A624792,FIFI,DOG,BLACK,WHITE,Female,2012-04-16,2019-04-16,NORMAL,CONFISCATE,POLICE,,2019-04-24,"1000 BLK E 7TH ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7751351,-118.1799603,Alive on Intake,False,1,"33.7751351, -118.1799603"
A555495,LEXIE,DOG,WHITE,BROWN,Spayed,2009-08-27,2019-04-16,NORMAL,CONFISCATE,POLICE,,2019-04-24,"1000 BLK E 7TH ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7751351,-118.1799603,Alive on Intake,False,1,"33.7751351, -118.1799603"
A624793,BERNIE MAC,DOG,BLACK,TAN,Male,2018-12-16,2019-04-16,NORMAL,CONFISCATE,POLICE,,2019-04-24,"1000 BLK E 7TH ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7751351,-118.1799603,Alive on Intake,False,1,"33.7751351, -118.1799603"
A488955,KATOU,DOG,BROWN,WHITE,Spayed,2012-01-29,2017-03-28,NORMAL,OWNER SURRENDER,OTC,NO TIME,2017-06-11,"1000 BLK E LURAY ST, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,SPCALA,33.8451792,-118.1819995,Alive on Intake,False,1,"33.8451792, -118.1819995"
A720010,*SKYLAR,DOG,BLACK,GRAY,Neutered,2023-05-01,2024-05-01,NORMAL,STRAY,OTC,,2024-05-15,1000 BLK E MARKET STREET LONG BEACH CA 90805,LONG BEACH,ADOPTION,WEB,33.8535366,-118.1825909,Alive on Intake,False,1,"33.8535366, -118.1825909"
A733873,*TINSEL,DOG,BLUE MERLE,,Spayed,2024-03-05,2024-12-05,I/I REPORT,STRAY,FIELD,,2024-12-11,"1000 BLK E OCEAN BLVD, LB 90802",LONG BEACH,ADOPTION,WEB,33.7657406,-118.1809475,Alive on Intake,False,1,"33.7657406, -118.1809475"
A628772,*TAMMY,DOG,WHITE,,Male,2015-06-23,2019-06-23,WELFARE SEIZURES,CONFISCATE,ABANDON,,2019-07-08,"1000 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7898585,-118.1806444,Alive on Intake,False,1,"33.7898585, -118.1806444"
A588054,*TRITON,DOG,BLACK,GRAY,Male,2016-06-05,2017-04-04,INJURED  SEVERE,STRAY,FIELD,,2017-05-04,"1000 BLK E PACIFIC COST HWY, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LIVELOVE,33.7898585,-118.1806444,Alive on Intake,False,1,"33.7898585, -118.1806444"
A721854,*QUICKSILVER,DOG,BLACK,WHITE,Neutered,2020-05-29,2024-05-29,NORMAL,STRAY,OTC,,2025-02-15,1000 BLK E POINSETTIA STREET LONG BEACH CA 90805,LONG BEACH,ADOPTION,WEB,33.870084,-118.1773402,Alive on Intake,False,1,"33.870084, -118.1773402"
A624963,TROOPER,DOG,BLACK,WHITE,Neutered,2018-11-19,2020-11-17,NORMAL,STRAY,FIELD,,2020-11-18,"1000 BLK E RHEA ST, LONG BEACH, CA 90806",LONG BEACH,RETURN TO OWNER,WALKIN,33.7926733,-118.1805902,Alive on Intake,False,1,"33.7926733, -118.1805902"
A738323,PEPSI,DOG,WHITE,BROWN,Female,2022-03-19,2025-03-19,INJURED  SEVERE,STRAY,FIELD,,2025-03-20,"1000 BLK E SAN ANTONIO DR, LB CA 90805",LONG BEACH,EUTHANASIA,AT VET,33.8385864,-118.1813233,Alive on Intake,True,0,"33.8385864, -118.1813233"
A700691,ZUZU,DOG,BR BRINDLE,,Spayed,2021-06-11,2023-06-11,FRACTIOUS,STRAY,OTC,,2023-06-16,1000 BLK E WILLOW ST SIGNAL HILL CA 90755,SIGNAL HILL,ADOPTION,WEB,33.8038198,-118.1804545,Alive on Intake,False,1,"33.8038198, -118.1804545"
A686871,*VIVIAN WOW,DOG,TRICOLOR,BLACK,Female,,2022-10-14,NORMAL,STRAY,OTC,,2022-10-23,"1000 BLK E. 10TH ST, LONG BEACH, CA 90813",LONG BEACH,RESCUE,BELIKEJOSH,33.7788173,-118.1805015,Alive on Intake,False,1,"33.7788173, -118.1805015"
A689118,*WINTER,DOG,WHITE,,Spayed,2019-11-20,2022-12-18,NORMAL,RETURN,ADOPTION,OTHER PET,2023-11-11,"1000 BLK E. APPLETON ST, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,,33.7693186,-118.1801714,Alive on Intake,False,1,"33.7693186, -118.1801714"
A677471,LOKI,DOG,BLACK,WHITE,Male,2022-01-13,2023-02-02,NORMAL,STRAY,OTC,,2023-04-08,"1000 BLK E. CEREZA WAY, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,,33.773401,-118.1793585,Alive on Intake,False,1,"33.773401, -118.1793585"
A695147,*SADIE,DOG,TAN,BROWN,Female,2013-03-22,2023-03-22,NORMAL,STRAY,OTC,,2023-04-05,"1000 BLK ELM AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,,33.7789829,-118.1879927,Alive on Intake,False,1,"33.7789829, -118.1879927"
A596224,*HAMLET,DOG,TRICOLOR,,Male,2015-08-30,2017-08-30,NORMAL,STRAY,OTC,,2017-09-07,"1000 BLK FREEMAN AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7791895,-118.1555363,Alive on Intake,False,1,"33.7791895, -118.1555363"
A674838,MACE,DOG,WHITE,TAN,Neutered,2018-11-14,2022-05-15,NORMAL,OWNER SURRENDER,OTC,NEW BABY,2022-06-28,"1000 BLK GLADYS AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7789714,-118.1578416,Alive on Intake,False,1,"33.7789714, -118.1578416"
A699159,*PENNY,DOG,WHITE,TAN,Female,2022-05-20,2023-05-20,I/I REPORT,STRAY,OTC,,2023-05-26,1000 BLK HILL ST LB 90806,LONG BEACH,ADOPTION,,33.7700504,-118.1937395,Alive on Intake,False,1,"33.7700504, -118.1937395"
A712110,*GUMDROP,DOG,WHITE,BLACK,Spayed,2023-09-20,2023-12-20,NORMAL,STRAY,OTC,,2023-12-24,"1000 BLK JUNIPERO AVE. LONG BEACH, CA 90804",LONG BEACH,ADOPTION,,33.7789744,-118.1633264,Alive on Intake,False,1,"33.7789744, -118.1633264"
A712498,PUPPY 3,DOG,BROWN,BLACK,Male,2023-11-10,2023-12-29,UNDER AGE/WEIGHT,STRAY,OTC,,2023-12-29,1000 BLK LEWIS AVE LONG BEACH CA 90813,LONG BEACH,TRANSFER,SPCALA,33.7789754,-118.1795513,Alive on Intake,False,1,"33.7789754, -118.1795513"
A713688,PANTHER,DOG,BLACK,TAN,Neutered,2023-01-25,2024-02-11,NORMAL,OWNER SURRENDER,OTC,COST,2024-04-11,1000 BLK LEWIS AVE LONG BEACH CA 90813,LONG BEACH,RESCUE,,33.7789754,-118.1795513,Alive on Intake,False,1,"33.7789754, -118.1795513"
A650157,JASPER,DOG,WHITE,,Neutered,2010-10-16,2020-10-16,NORMAL,STRAY,FIELD,,2020-10-25,"1000 BLK LEWIS AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,FROST FACE,33.7789754,-118.1795513,Alive on Intake,False,1,"33.7789754, -118.1795513"
A637224,*TWIGGY,DOG,BR BRINDLE,WHITE,Spayed,2014-12-06,2019-12-06,INJURED  MODERATE,STRAY,FIELD,,2020-02-15,"1000 BLK LIME AVE, LONG BEACH, CA 90813",DISTRICT6,RESCUE,OUTTACAGE,33.7789839,-118.183959,Alive on Intake,False,1,"33.7789839, -118.183959"
A666817,WINTER,DOG,WHITE,,Neutered,2018-11-14,2021-11-14,NORMAL,STRAY,OTC,,2021-12-04,"1000 BLK LONG BEACH BLVD, LONG BEACH, CA 90813",LONG BEACH,FOSTER TO ADOPT,,33.77897910000001,-118.1892889,Alive on Intake,False,1,"33.77897910000001, -118.1892889"
A690801,FAYE,DOG,RED,WHITE,Female,2020-12-21,2022-12-21,NORMAL,STRAY,OTC,,2022-12-21,"1000 BLK MAHANNA AVE, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7789712,-118.1745633,Alive on Intake,False,1,"33.7789712, -118.1745633"
A688218,STORM,DOG,GRAY,WHITE,Female,2022-04-09,2022-11-08,NORMAL,STRAY,FIELD,,2022-11-09,"1000 BLK MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.778863,-118.1805306,Alive on Intake,False,1,"33.778863, -118.1805306"
A635222,BOSSI,DOG,GRAY,BROWN,Female,2005-10-21,2019-10-21,ILL MODERATETE,STRAY,FIELD,,2019-10-21,"1000 BLK MOLINO AVE, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7791148,-118.1609526,Alive on Intake,True,0,"33.7791148, -118.1609526"
A605135,,DOG,BROWN,,Male,2016-03-22,2018-03-22,NORMAL,STRAY,OTC,,2018-03-28,"1000 BLK MOLINO AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,33.7791148,-118.1609526,Alive on Intake,False,1,"33.7791148, -118.1609526"
A681582,NOWL,DOG,BROWN,BROWN,Neutered,2014-08-06,2022-08-06,NORMAL,STRAY,OTC,,2022-08-07,"1000 BLK MOLINO AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WALKIN,33.7791148,-118.1609526,Alive on Intake,False,1,"33.7791148, -118.1609526"
A653579,*TABA,DOG,BLACK,WHITE,Female,2018-01-30,2021-01-30,NORMAL,STRAY,FIELD,,2021-02-03,"1000 BLK MYRTLE AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LIVELOVE,33.7789718,-118.1817845,Alive on Intake,False,1,"33.7789718, -118.1817845"
A705007,*NORI,DOG,BLACK,WHITE,Spayed,2023-03-02,2023-08-17,NORMAL,STRAY,OTC,,2023-09-03,1000 BLK N ALMOND AVE LONG BEACH CA 90813,LONG BEACH,ADOPTION,WEB,33.7789711,-118.1751043,Alive on Intake,False,1,"33.7789711, -118.1751043"
A644292,DOG #3 CASPER,DOG,BLONDE,,Male,2019-06-23,2020-06-23,NORMAL,CONFISCATE,POLICE,,2020-07-01,"1000 BLK N ALMOND CT, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,WALKIN,33.7789711,-118.1751043,Alive on Intake,False,1,"33.7789711, -118.1751043"
A597286,ZORRA,DOG,WHITE,,Spayed,1999-09-17,2018-05-10,ILL SEVERE,CONFISCATE,CRUELTY,,2018-06-02,"1000 BLK N LOMA VISTA DR, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7790569,-118.2020955,Alive on Intake,True,0,"33.7790569, -118.2020955"
A610605,JAX,DOG,BLACK,TAN,Male,2015-01-04,2018-07-04,NORMAL,CONFISCATE,BITE,,2018-07-14,"1000 BLK N MINERVA PARK, LONG BEACH, CA 90813",LONG BEACH,RESCUE,,33.7795796,-118.1699714,Alive on Intake,False,1,"33.7795796, -118.1699714"
A654689,*KRATOS,DOG,BLACK,WHITE,Neutered,2020-03-05,2021-03-05,NORMAL,STRAY,FIELD,,2021-03-28,"1000 BLK N NORMAN CT, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,33.7789717,-118.1757148,Alive on Intake,False,1,"33.7789717, -118.1757148"
A686145,*NADIA,DOG,BROWN,BLACK,Female,2019-10-07,2022-10-07,NORMAL,STRAY,OTC,,2022-10-18,"1000 BLK N. LOMA VISTA DR, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7790569,-118.2020955,Alive on Intake,False,1,"33.7790569, -118.2020955"
A695127,,DOG,WHITE,,Male,2022-12-22,2023-03-22,INJURED  SEVERE,STRAY,OTC,,2023-03-22,"1000 BLK N. STUDEBAKER RD. LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7803214,-118.1019349,Alive on Intake,True,0,"33.7803214, -118.1019349"
A692001,*QUEST,DOG,CREAM,BUFF,Male,2022-01-18,2023-01-18,NORMAL,STRAY,OTC,,2023-01-31,1000 BLK ORANGE AVE LB CA 90810,LONG BEACH,TRANSFER,SPCALA,33.7791565,-118.1760129,Alive on Intake,False,1,"33.7791565, -118.1760129"
A684934,*LEVI,DOG,WHITE,,Neutered,2012-09-23,2022-09-23,NORMAL,STRAY,OTC,,2022-09-29,"1000 BLK ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,,33.7791565,-118.1760129,Alive on Intake,False,1,"33.7791565, -118.1760129"
A517092,SHADOW,DOG,BLACK,WHITE,Neutered,2013-06-15,2018-05-30,NORMAL,OWNER SURRENDER,OTC,,2018-05-31,"1000 BLK PACIFIC AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7789911,-118.1934664,Alive on Intake,False,1,"33.7789911, -118.1934664"
A673331,KOOPER,DOG,BLACK,BROWN,Neutered,2017-09-15,2022-04-20,NORMAL,OWNER SURRENDER,OTC,NOFRIENDLY,2022-05-29,"1000 BLK PALO VERDE AVE, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WEB,33.7803596,-118.1066701,Alive on Intake,False,1,"33.7803596, -118.1066701"
